name,type,star_rating,review_sum,address,time_info,contact
타테이와,이자카야,정보 없음,24,서울 마포구 월드컵로3길 31-6 201호,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 24:00']]",0507-1390-6163
LP 메모리,"맥주,호프",정보 없음,51,서울 마포구 월드컵로3길 27 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 24:00'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '18:00 - 24:00'], ['토', '18:00 - 24:00'], ['- 일요일 휴무.예약시영업']]",070-7622-4823
오늘와인한잔 합정역점,와인,4.42,820,서울 마포구 독막로3길 6,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['일', '16:00 - 01:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 02:00'], ['토', '16:00 - 02:00'], ['- 와인 및 매뉴포장과 배달도 가능해요.']]",0507-1313-2483
논베,이자카야,정보 없음,40,서울 마포구 월드컵로3길 31-26 1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 01:00', '23:30 라스트오더'], ['월', '18:00 - 01:00', '23:30 라스트오더'], ['화(7/25)', '휴무'], ['수', '18:00 - 01:00', '23:30 라스트오더'], ['목', '18:00 - 01:00', '23:30 라스트오더'], ['금', '18:00 - 01:00', '23:30 라스트오더'], ['토', '18:00 - 01:00', '23:30 라스트오더'], [''], ['- 유동적 휴무가 있을 수 있으니 인스타 확인 부탁드립니다']]",0507-1322-3126
리슨,바(BAR),4.69,135,서울 마포구 독막로8길 7 삼성빌딩 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '19:00 - 03:00'], ['화', '19:00 - 03:00'], ['수', '19:00 - 03:00'], ['목', '19:00 - 03:00'], ['금', '19:00 - 03:00'], ['토', '19:00 - 03:00']]",02-322-2436
쿠바포차 하바나24시,포장마차,정보 없음,190,서울 마포구 월드컵로1길 11 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '16:00 - 02:00', '01:40 라스트오더'], ['화', '16:00 - 02:00', '01:40 라스트오더'], ['수', '16:00 - 02:00', '01:40 라스트오더'], ['목', '16:00 - 02:00', '01:40 라스트오더'], ['금', '16:00 - 02:00', '01:40 라스트오더'], ['토', '16:00 - 02:00', '01:40 라스트오더'], ['- 일요일 예약 시 영업 가능']]",0507-1333-7118
펍트라이브,"맥주,호프",4.63,146,서울 마포구 독막로3길 7,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 03:00']]",02-323-8440
바람잔,요리주점,4.62,286,서울 마포구 월드컵로1길 40 바람잔,"[['오늘 휴무', '07/23 휴무', '07/23 휴무'], ['일(7/23)', '휴무'], ['월', '18:00 - 24:00'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '18:00 - 24:00'], ['토', '18:00 - 24:00']]",0507-1397-0113
브루브루,"맥주,호프",4.47,307,서울 마포구 월드컵로3길 50,"[['영업 중', '23:00에 영업 종료', '23시 0분에 영업 종료'], ['일', '15:00 - 23:00'], ['월', '18:00 - 01:00'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 01:00'], ['토', '18:00 - 01:00']]",0507-1345-3359
마카로니펑키클럽,바(BAR),정보 없음,73,서울 마포구 양화로6길 32 통화보다 문자 메세지 주시면 빠르게 회신해 드려요..,"[['영업 전', '19:30에 영업 시작', '19시 30분에 영업 시작'], ['일', '19:30 - 02:00'], ['월', '19:30 - 02:00'], ['화', '19:30 - 02:00'], ['수', '19:30 - 02:00'], ['목', '19:30 - 02:00'], ['금', '19:00 - 04:00'], ['토', '19:00 - 04:00']]",010-4861-4820
맹금류,요리주점,정보 없음,32,서울 마포구 토정로 27-1 지1층 101호,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 06:00', '05:50 라스트오더'], ['- 매월 첫째 주 일요일 쉽니다.']]",0507-1436-5507
블루스 하우스,바(BAR),4.39,66,서울 마포구 동교로 42-1 2층 BLUES HOUSE,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['매일', '19:00 - 01:00']]",02-332-2408
도쿠로야,요리주점,정보 없음,148,서울 마포구 동교로 56-1,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 02:00', '01:30 라스트오더'], ['화', '18:00 - 02:00', '01:30 라스트오더'], ['수', '18:00 - 02:00', '01:30 라스트오더'], ['목', '18:00 - 02:00', '01:30 라스트오더'], ['금', '18:00 - 02:00', '01:30 라스트오더'], ['토', '18:00 - 02:00', '01:30 라스트오더']]",0507-1416-5442
화류 합정점,이자카야,정보 없음,7,서울 마포구 성지5길 19 1층,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['일', '16:00 - 24:00', '23:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '16:00 - 24:00', '23:00 라스트오더'], ['수', '16:00 - 24:00', '23:00 라스트오더'], ['목', '16:00 - 24:00', '23:00 라스트오더'], ['금', '16:00 - 24:00', '23:00 라스트오더'], ['토', '16:00 - 24:00', '23:00 라스트오더']]",0507-1376-8310
고봉이네,요리주점,4.87,87,서울 마포구 포은로 38 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:10 - 24:00'], ['화', '18:10 - 24:00'], ['수', '18:10 - 24:00'], ['목', '18:10 - 24:00'], ['금', '18:10 - 24:00'], ['토', '18:10 - 24:00'], ['- 일요일 휴무. 포장배달 배민:1인분생고기김치찌개아침오픈']]",0507-1358-9050
펍프리바다727,"맥주,호프",4.31,152,서울 마포구 양화로6길 38 3F,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['일', '17:00 - 23:30', '23:00 라스트오더'], ['월', '18:00 - 00:30', '00:00 라스트오더'], ['화', '18:00 - 00:30', '00:00 라스트오더'], ['수', '18:00 - 00:30', '00:00 라스트오더'], ['목', '18:00 - 00:30', '00:00 라스트오더'], ['금', '18:00 - 02:00', '01:30 라스트오더'], ['토', '17:00 - 02:00', '01:30 라스트오더'], ['- 설전날, 추석전날 휴무']]",02-525-0911
마이드링크뮤지엄,요리주점,정보 없음,144,서울 마포구 성지3길 61 B1F,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 23:00', '22:30 라스트오더'], ['수', '17:00 - 23:00', '22:30 라스트오더'], ['목', '17:00 - 23:00', '22:30 라스트오더'], ['금', '17:00 - 24:00', '23:30 라스트오더'], ['토', '17:00 - 24:00', '23:30 라스트오더'], ['- 23시이후 조기마감 할수있으니 방문전 확인해주세요 :)']]",070-8287-1707
만평,"맥주,호프",3.91,117,서울 마포구 토정로 27 (합정동) 2층,"[['영업 전', '19:30에 영업 시작', '19시 30분에 영업 시작'], ['일', '19:30 - 01:00', '00:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '19:30 - 01:00', '00:30 라스트오더'], ['목', '19:30 - 01:00', '00:30 라스트오더'], ['금', '19:30 - 02:00', '01:30 라스트오더'], ['토', '19:30 - 02:00', '01:30 라스트오더'], ['- 월요일 화요일 쉽니다.']]",02-0104-7559
Vinyl Music,바(BAR),정보 없음,10,서울 마포구 토정로 27 2층,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['일', '19:00 - 02:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '19:00 - 02:00'], ['목', '19:00 - 02:00'], ['금', '19:00 - 02:00'], ['토', '19:00 - 02:00']]",0507-1418-0105
퓨전선술집,이자카야,4.2,184,서울 마포구 월드컵로1길 7,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:30 - 01:00'], ['화', '18:30 - 01:00'], ['수', '18:30 - 01:00'], ['목', '18:30 - 01:00'], ['금', '18:30 - 01:00'], ['토', '18:30 - 01:00']]",02-335-4764
생활맥주 합정동점,"맥주,호프",4.2,355,서울 마포구 월드컵로3길 28 1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 02:00'], ['- 명절 전날 휴무, 명절 당일은 유동적 휴무']]",02-335-5500
마디포차,포장마차,정보 없음,89,서울 마포구 월드컵로 37 마디포차,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00'], ['토', '17:00 - 24:00']]",0507-1342-6826
럭키스트라이크,바(BAR),정보 없음,5,서울 마포구 독막로3길 7 1층,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['일', '19:00 - 02:00'], ['월', '19:00 - 02:00'], ['화', '19:00 - 02:00'], ['수', '19:00 - 02:00'], ['목', '19:00 - 02:00'], ['금', '19:00 - 04:00'], ['토', '19:00 - 04:00']]",0507-1306-6213
가제트술집 합정본점,"전통,민속주점",4.31,205,서울 마포구 양화진길 5 합정아파트,"[['영업 중', '00:30에 영업 종료', '0시 30분에 영업 종료'], ['일', '17:30 - 00:30'], ['월', '17:00 - 01:30'], ['화', '17:00 - 01:30'], ['수', '17:00 - 01:30'], ['목', '17:00 - 01:30'], ['금', '17:00 - 01:30'], ['토', '17:00 - 01:30']]",02-336-8865
향락,와인,정보 없음,50,서울 마포구 양화로6길 38 지하1층,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['일', '19:00 - 04:00', '03:45 라스트오더'], ['월', '20:00 - 04:00', '03:45 라스트오더'], ['화', '20:00 - 04:00', '03:45 라스트오더'], ['수', '20:00 - 04:00', '03:45 라스트오더'], ['목', '20:00 - 04:00', '03:45 라스트오더'], ['금', '19:00 - 04:00', '03:45 라스트오더'], ['토', '19:00 - 04:00', '03:45 라스트오더'], ['- 손님이 안 계시면 새벽 3시에 닫습니다.']]",010-2445-5364
시퀀스,바(BAR),정보 없음,30,서울 마포구 포은로 25 1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 00:30', '00:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '19:00 - 01:30', '01:00 라스트오더'], ['수', '19:00 - 01:30', '01:00 라스트오더'], ['목', '19:00 - 01:30', '01:00 라스트오더'], ['금', '19:00 - 03:30', '03:00 라스트오더'], ['토', '18:00 - 03:30', '03:00 라스트오더'], ['- 6/5일 월요일 정상영업합니다!!']]",0507-1382-9808
LO.ONE highball,바(BAR),4.35,159,서울 마포구 월드컵로3길 31-30,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 24:00'], ['월', '17:00 - 00:30'], ['화', '17:00 - 00:30'], ['수', '17:00 - 00:30'], ['목', '17:00 - 00:30'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00']]",0507-1440-5153
호수꼬치 홍대합정점,"오뎅,꼬치",4.42,95,서울 마포구 독막로 55 1층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['매일', '17:30 - 04:00']]",0507-1466-5551
펀비어킹 마포 메세나폴리스점,"맥주,호프",4.03,261,서울 마포구 양화로3길 10,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['매일', '16:00 - 04:00']]",02-338-8253
펄포즈89,와인,정보 없음,121,서울 마포구 토정로 27-1 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00'], ['토', '17:00 - 24:00']]",0507-1377-0327
투다리 합정점,"오뎅,꼬치",4.23,224,서울 마포구 월드컵로1길 5,정보 없음,02-333-9725
오스테리아칠,와인,정보 없음,114,서울 마포구 성지3길 19 102호,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '16:00 - 24:00'], ['월', '16:00 - 24:00'], ['화', '16:00 - 24:00'], ['수', '정기휴무 (매주 수요일)'], ['목', '16:00 - 24:00'], ['금', '16:00 - 24:00'], ['토', '16:00 - 24:00']]",0507-1405-1831
서울무지개호프합정점,"맥주,호프",4.8,32,서울 마포구 포은로2가길 65,정보 없음,정보 없음
자색휴일,요리주점,4.54,84,서울 마포구 양화로6길 32 1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:30 - 24:00'], ['수', '18:30 - 24:00'], ['목', '18:30 - 24:00'], ['금', '18:30 - 02:00'], ['토', '18:30 - 02:00']]",02-6813-9851
대박노가리,"맥주,호프",4.01,130,서울 마포구 월드컵로1길 45,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:30 - 01:00'], ['화', '17:30 - 01:00'], ['수', '17:30 - 01:00'], ['목', '17:30 - 01:00'], ['금', '17:30 - 01:00'], ['토', '정보없음']]",070-8238-6160
두놈포차,포장마차,정보 없음,2,서울 마포구 양화로6길 18 B동 2층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['매일', '17:00 - 02:00', '01:00 라스트오더']]",0507-1359-2021
달의다락,"맥주,호프",4.68,507,서울 마포구 독막로5길 8,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 02:00'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 02:00'], ['토', '18:00 - 02:00']]",02-1232-1234
Vineworks Korea,와인,정보 없음,23,서울 마포구 독막로8길 6 7층,정보 없음,02-2038-2220
시샤스테이,바(BAR),정보 없음,28,서울 마포구 포은로 48 2층 202호,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 01:00']]",0507-1376-4668
포차 프리,포장마차,4.43,109,서울 마포구 양화로3길 37-1 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '16:00 - 01:00'], ['화', '16:00 - 01:00'], ['수', '16:00 - 01:00'], ['목', '16:00 - 01:00'], ['금', '16:00 - 01:00'], ['토', '16:00 - 01:00']]",0507-1413-0928
바울프,술집,4.48,79,서울 마포구 독막로 31-3 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 02:00'], ['토', '18:00 - 02:00']]",010-5219-5453
Non mainstreamers,바(BAR),정보 없음,23,서울 마포구 포은로 54,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '정기휴무 (매주 월요일)'], ['화', '20:00 - 01:00', '00:30 라스트오더'], ['수', '20:00 - 01:00', '00:30 라스트오더'], ['목', '20:00 - 01:00', '00:30 라스트오더'], ['금', '20:00 - 01:00', '00:30 라스트오더'], ['토', '20:00 - 01:00', '00:30 라스트오더']]",0507-1339-9607
루퍼 라운지,바(BAR),정보 없음,21,서울 마포구 토정로3안길 28 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '13:00 - 24:00'], ['화', '13:00 - 24:00'], ['수', '13:00 - 24:00'], ['목', '13:00 - 24:00'], ['금', '13:00 - 24:00'], ['토', '정기휴무 (매주 토요일)']]",0507-1416-0527
인디고 바,바(BAR),정보 없음,30,서울 마포구 독막로8길 3 삼성3빌딩 B1,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '20:00 - 02:00'], ['화', '20:00 - 02:00'], ['수', '20:00 - 02:00'], ['목', '20:00 - 02:00'], ['금', '20:00 - 02:00'], ['토', '정기휴무 (매주 토요일)']]",02-322-4138
오비베어 합정점,"맥주,호프",4.36,226,서울 마포구 월드컵로3길 35,정보 없음,010-7631-7417
DAWN,바(BAR),정보 없음,34,서울 마포구 양화로1길 25 지층,정보 없음,010-2307-9493
빙하,요리주점,정보 없음,6,서울 마포구 포은로 11 1층 104호,정보 없음,0507-1411-0806
샹젤리제,와인,4.9,126,서울 마포구 독막로 55 1동,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '12:00 - 22:00'], ['화', '12:00 - 22:00'], ['수', '12:00 - 22:00'], ['목', '12:00 - 22:00'], ['금', '12:00 - 22:00'], ['토', '12:00 - 22:00']]",0507-1489-2084
도화몽,요리주점,정보 없음,7,서울 마포구 독막로 53 1층 101호,"[['영업 중', '04:00에 라스트오더', '4시 0분에 라스트오더'], ['일', '17:00 - 05:00', '04:00 라스트오더'], ['월', '17:00 - 05:00', '04:00 라스트오더'], ['화', '17:00 - 05:00', '04:00 라스트오더'], ['수', '17:00 - 05:00', '04:00 라스트오더'], ['목', '17:00 - 05:00', '04:00 라스트오더'], ['금', '17:00 - 05:00', '04:00 라스트오더'], ['토', '17:00 - 05:00', '04:00 라스트오더'], ['- 7월 4일 금일은 임시 휴무일 입니다. 내일 만나요~']]",02-324-1331
루나,요리주점,정보 없음,98,서울 마포구 양화로6길 90 2층,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더']]",0507-1322-9924
구름공방 합정역점,"맥주,호프",4.52,230,서울 마포구 독막로3길 8 2층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['매일', '15:00 - 03:00']]",02-335-4679
포차 5 3 0,"맥주,호프",4.43,75,서울 마포구 양화로6길 10 2층,"[['영업 중', '22:30에 라스트오더', '22시 30분에 라스트오더'], ['일', '17:00 - 23:00', '22:30 라스트오더'], ['월', '17:00 - 23:50', '23:20 라스트오더'], ['화', '17:00 - 23:50', '23:20 라스트오더'], ['수', '17:00 - 23:50', '23:20 라스트오더'], ['목', '17:00 - 23:50', '23:20 라스트오더'], ['금', '17:00 - 23:50', '23:20 라스트오더'], ['토', '17:00 - 23:00', '22:30 라스트오더']]",070-8780-3018
오드키치맨션,바(BAR),정보 없음,20,서울 마포구 독막로3길 8 지하1층,"[['영업 전', '19:30에 영업 시작', '19시 30분에 영업 시작'], ['일', '19:30 - 02:00'], ['월', '19:30 - 02:00'], ['화', '19:30 - 02:00'], ['수', '19:30 - 02:00'], ['목', '19:30 - 02:00'], ['금', '19:30 - 03:00'], ['토', '19:30 - 03:00']]",0507-1423-1935
카우카우펍 합정점,"맥주,호프",4.51,141,서울 마포구 독막로 10,"[['영업 중', '05:00에 영업 종료', '5시 0분에 영업 종료'], ['매일', '15:00 - 05:00']]",02-325-5353
오쿠보이자카야,이자카야,정보 없음,43,서울 마포구 월드컵로3길 31-8 1.5층 오쿠보이자카야,정보 없음,0507-1380-3555
번가,유흥주점,정보 없음,6,서울 마포구 성지3길 69 지하1층,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['매일', '19:00 - 21:00']]",0507-1353-1631
삐친노가리,"맥주,호프",4.33,66,서울 마포구 독막로 55,정보 없음,02-333-8292
인,이자카야,정보 없음,18,서울 마포구 포은로 39 1층 빨간지붕 펍자까야”인”,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['매일', '19:00 - 03:00'], ['- 코로나격상으로인한 조정시간입니다']]",0507-1414-0050
바다와농부,요리주점,3.91,57,서울 마포구 월드컵로3길 31-4,정보 없음,정보 없음
OB베어,술집,4.51,111,서울 마포구 월드컵로3길 35,정보 없음,정보 없음
노가리의숲,"맥주,호프",정보 없음,4,서울 마포구 월드컵로1길 48,정보 없음,정보 없음
offmoment,이자카야,정보 없음,11,서울 마포구 성지길 35,정보 없음,정보 없음
샤이닝스타,바(BAR),정보 없음,4,서울 마포구 독막로8길 15 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['일', '12:00 - 02:00'], ['월', '10:00 - 02:00'], ['화', '10:00 - 02:00'], ['수', '10:00 - 02:00'], ['목', '10:00 - 02:00'], ['금', '10:00 - 02:00'], ['토', '12:00 - 02:00']]",02-3141-0150
AMERICAN WHISKEY BAR,바(BAR),정보 없음,9,서울 마포구 포은로 25,정보 없음,정보 없음
88 홀리데이,요리주점,4.56,56,서울 마포구 양화로6길 32,정보 없음,정보 없음
오마이핀초,와인,정보 없음,0,서울 마포구 독막로 31-3 1층 101호,정보 없음,0507-1478-3360
이자카야준꼬,이자카야,정보 없음,7,서울 마포구 포은로 12 이자카야준꼬,정보 없음,정보 없음
한강,술집,정보 없음,12,서울 마포구 독막로 2,정보 없음,02-334-5633
아초,"맥주,호프",정보 없음,0,서울 마포구 포은로 25,정보 없음,02-332-4637
전야제,술집,정보 없음,1,서울 마포구 양화로6길 50,정보 없음,정보 없음
바샤인II,바(BAR),정보 없음,0,서울 마포구 월드컵로3길 31-6,정보 없음,정보 없음
에너지,요리주점,정보 없음,16,서울 마포구 포은로 43-1 에너지,정보 없음,정보 없음
줍,술집,정보 없음,6,서울 마포구 포은로 40,정보 없음,정보 없음
에드워드포차,포장마차,정보 없음,2,서울 마포구 독막로 31-3 합정동K빌딩,정보 없음,02-6378-6545
워레버유고,요리주점,4.53,17,서울 마포구 양화로6길 32,정보 없음,정보 없음
배터리88 홍대점,요리주점,4.4,정보 없음,서울 마포구 와우산로19길 6 1층,"[['영업 중', '05:00에 영업 종료', '5시 0분에 영업 종료'], ['매일', '17:00 - 05:00']]",0507-1487-0883
발리 슈퍼스토어,요리주점,4.36,정보 없음,서울 마포구 양화로6길 45 2층,"[['영업 중', '23:30에 라스트오더', '23시 30분에 라스트오더'], ['일', '13:00 - 24:00', '23:30 라스트오더'], ['월', '17:00 - 02:00', '01:30 라스트오더'], ['화', '17:00 - 02:00', '01:30 라스트오더'], ['수', '17:00 - 02:00', '01:30 라스트오더'], ['목', '17:00 - 02:00', '01:30 라스트오더'], ['금', '17:00 - 02:00', '01:30 라스트오더'], ['토', '13:00 - 02:00', '01:30 라스트오더']]",02-323-7871
서교주담 합정,요리주점,4.75,941,서울 마포구 어울마당로5길 46 1층 서교주담 합정,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '15:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 02:00'], ['토', '15:00 - 02:00']]",010-5656-9309
청화접,요리주점,정보 없음,정보 없음,서울 마포구 동교로 268 지하1층 청화접,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['일', '17:00 - 24:00', '23:00 라스트오더'], ['월', '17:00 - 24:00', '23:00 라스트오더'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더']]",0507-1333-6580
배터리88 2호점 홍대입구역점,요리주점,정보 없음,1175,서울 마포구 어울마당로 134 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['매일', '17:00 - 02:00']]",0507-1371-9555
맥주왕명주,"맥주,호프",4.73,정보 없음,서울 마포구 어울마당로 147-1 동원빌딩 1층,"[['영업 중', '03:30에 라스트오더', '3시 30분에 라스트오더'], ['매일', '17:30 - 04:00', '03:30 라스트오더'], ['- 연중무휴!']]",0507-1332-9305
붉은낙타,요리주점,정보 없음,449,서울 마포구 잔다리로 20-11 1층 붉은낙타,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 03:00', '02:00 라스트오더'], ['토', '17:00 - 03:00', '02:00 라스트오더'], ['- 에어컨 공사로 인해 이틀 쉬어갑니다 ㅠㅠ']]",070-4833-5965
소주방,요리주점,4.5,988,"서울 마포구 동교로 266-12 1층,2층","[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '17:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 02:00'], ['토', '16:00 - 02:00']]",0507-1351-0896
꼬요식당,요리주점,4.83,769,서울 마포구 동교로 275-1 꼬요식당,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더']]",0507-1410-8917
훈민정음 서울합정점,요리주점,4.52,664,서울 마포구 독막로7길 21,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['일', '17:00 - 02:00'], ['월', '17:00 - 02:00'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '16:00 - 04:00'], ['토', '16:00 - 04:00']]",02-336-1447
쿠시노주방,이자카야,4.39,1410,서울 마포구 동교로 218-1 지하1층 쿠시노주방,"[['영업 중', '23:30에 라스트오더', '23시 30분에 라스트오더'], ['일', '16:00 - 01:00', '23:30 라스트오더'], ['월', '16:00 - 01:00', '23:30 라스트오더'], ['화', '16:00 - 01:00', '23:30 라스트오더'], ['수', '16:00 - 01:00', '23:30 라스트오더'], ['목', '16:00 - 01:00', '23:30 라스트오더'], ['금', '16:00 - 02:00', '00:30 라스트오더'], ['토', '15:00 - 02:00', '00:30 라스트오더']]",010-7245-0503
