shop_name,shop_type,shop_star_rating,shop_address,shop_open_info,shop_contact
히게쯔라,이자카야,4.4,서울 마포구 독막로3길 35 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1368-1337
무니,이자카야,4.49,서울 마포구 양화로8길 32-15 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",070-4100-1510
로타리,이자카야,4.49,서울 마포구 양화로8길 32-15 1층,"[('월', '17:30 - 24:00'), ('화', '17:30 - 24:00'), ('수', '17:30 - 24:00'), ('목', '17:30 - 24:00'), ('금', '17:30 - 01:00'), ('토', '17:30 - 01:00'), ('일', '17:30 - 24:00')]",070-4100-1510
7번방 룸포차,포장마차,정보 없음,서울 마포구 어울마당로 62,"[('월', '15:00 - 10:00'), ('화', '15:00 - 10:00'), ('수', '15:00 - 10:00'), ('목', '15:00 - 10:00'), ('금', '15:00 - 10:00'), ('토', '15:00 - 10:00'), ('일', '15:00 - 10:00')]",0507-1496-3554
김씨네심야식당,이자카야,4.53,서울 마포구 와우산로3길 28,"[('월', '정보 없음'), ('화', '18:00 - 03:00'), ('수', '18:00 - 03:00'), ('목', '18:00 - 03:00'), ('금', '18:00 - 03:00'), ('토', '17:00 - 03:00'), ('일', '정기휴무 (매주 일요일)')]",02-6339-1366
형제집,요리주점,4.53,서울 마포구 와우산로3길 28,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-6339-1366
합정공감,이자카야,정보 없음,서울 마포구 양화로6길 49 2F,"[('월', '16:00 - 02:00'), ('화', '16:00 - 02:00'), ('수', '16:00 - 02:00'), ('목', '16:00 - 02:00'), ('금', '16:00 - 02:00'), ('토', '16:00 - 02:00'), ('일', '16:00 - 02:00')]",0507-1423-4733
천하의문타로,이자카야,4.49,서울 마포구 월드컵북로4길 19 1층,"[('월', '18:00 - 01:00'), ('화', '18:00 - 01:00'), ('수', '18:00 - 01:00'), ('목', '18:00 - 01:00'), ('금', '18:00 - 01:00'), ('토', '18:00 - 01:00'), ('일', '18:00 - 01:00')]",02-336-3009
그늘,요리주점,4.49,서울 마포구 월드컵북로4길 19 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '07/17-07/18')]",02-336-3009
지하102호 3호점,이자카야,정보 없음,서울 마포구 양화로6길 57-22 지층 101호,"[('월', '17:00 - 03:00'), ('화', '17:00 - 03:00'), ('수', '17:00 - 03:00'), ('목', '17:00 - 03:00'), ('금', '14:00 - 05:00'), ('토', '14:00 - 05:00'), ('일', '14:00 - 05:00')]",0507-1369-4568
원나잇,요리주점,4.44,서울 마포구 홍익로3길 44 러쉬 홍대점 건물(호곡빌딩) 5층,"[('월', '17:30 - 02:00'), ('화', '17:30 - 02:00'), ('수', '17:30 - 02:00'), ('목', '17:30 - 02:00'), ('금', '17:30 - 03:00'), ('토', '17:30 - 03:00'), ('일', '17:30 - 02:00')]",0507-1426-0912
정이포장마차,포장마차,4.44,서울 마포구 홍익로3길 44 러쉬 홍대점 건물(호곡빌딩) 5층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1476-1286
