create_time,area,name,type,star_rating,review_sum,address,mon_opening_hours,mon_last_order_time,tue_opening_hours,tue_last_order_time,wed_opening_hours,wed_last_order_time,thu_opening_hours,thu_last_order_time,fri_opening_hours,fri_last_order_time,sat_opening_hours,sat_last_order_time,sun_opening_hours,sun_last_order_time,contact
2023-07-26 16:54:42,mangwon,대한활맥,"맥주,호프",0.0,4,서울 마포구 월드컵로 117,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
2023-07-26 16:54:42,mangwon,말쑥이전포차,요리주점,0.0,0,서울 마포구 방울내로11길 14 1층,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,02-3144-4111
2023-07-26 16:54:42,mangwon,시베리아 빙수,요리주점,0.0,3,서울 마포구 포은로8길 14,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
2023-07-26 16:54:42,mangwon,망원주유소,"맥주,호프",0.0,14,서울 마포구 월드컵로 99-1,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
2023-07-26 16:54:42,mangwon,골뱅이와노가리,술집,0.0,7,서울 마포구 월드컵로25길 26 마포영화블렌하임,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,02-3142-1642
2023-07-26 16:54:42,mangwon,여인천하,단란주점,0.0,2,서울 마포구 동교로 39,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,02-3141-3382
2023-07-26 16:54:42,mangwon,큐바,"맥주,호프",0.0,1,서울 마포구 월드컵로 93 지하1층(망원동),정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
2023-07-26 16:54:42,mangwon,BARGLEN,바(BAR),0.0,1,서울 마포구 희우정로 77 105호,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
2023-07-26 16:54:42,mangwon,발리 슈퍼스토어,요리주점,4.36,정보 없음,서울 마포구 양화로6길 45 2층,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,13:00-26:00,01:30,13:00-24:00,01:30,02-323-7871
2023-07-26 16:54:42,mangwon,서교주담 합정,요리주점,4.75,941,서울 마포구 어울마당로5길 46 1층 서교주담 합정,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-24:00,정보 없음,010-5656-9309
2023-07-26 16:54:42,mangwon,붉은낙타,요리주점,0.0,449,서울 마포구 잔다리로 20-11 1층 붉은낙타,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-27:00,02:00,17:00-27:00,02:00,17:00-25:00,00:00,070-4833-5965
2023-07-26 16:54:42,mangwon,훈민정음 서울합정점,요리주점,4.52,664,서울 마포구 독막로7길 21,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,16:00-28:00,정보 없음,16:00-28:00,정보 없음,17:00-26:00,정보 없음,02-336-1447
2023-07-26 16:54:42,mangwon,썬키친,요리주점,4.89,1222,서울 마포구 양화로6길 50 2층,휴무,정보 없음,12:00-24:00,23:00,12:00-24:00,23:00,12:00-24:00,23:00,12:00-24:00,23:00,12:00-24:00,23:00,12:00-24:00,정보 없음,0507-1338-4681
2023-07-26 16:54:42,mangwon,디엠,술집,0.0,405,서울 마포구 토정로3안길 18 지하1층 매장입니다,17:40-25:00,00:30,17:40-25:00,00:30,17:40-25:00,00:30,17:40-25:00,00:30,17:40-26:00,01:30,16:10-26:00,01:30,16:10-25:00,00:30,0507-1329-6429
2023-07-26 16:54:42,mangwon,당인리극장,술집,4.53,514,서울 마포구 양화로6길 21 2층 당인리극장,휴무,정보 없음,18:00-26:00,01:00,18:00-26:00,01:00,18:00-26:00,01:00,18:00-28:00,03:00,18:00-28:00,03:00,18:00-26:00,정보 없음,070-4065-6602
2023-07-26 16:54:42,mangwon,토끼다이닝,요리주점,0.0,163,서울 마포구 독막로5길 5 2층,12:00-24:00,23:00,12:00-24:00,23:00,12:00-24:00,23:00,12:00-24:00,23:00,12:00-26:00,01:00,12:00-26:00,01:00,12:00-24:00,23:00,0507-1375-2431
2023-07-26 16:54:42,mangwon,호맥 합정점,"맥주,호프",4.44,정보 없음,서울 마포구 독막로5길 5 대웅빌딩 1층 호맥,16:30-25:30,00:30,16:30-25:30,00:30,16:30-25:30,00:30,16:30-25:30,00:30,16:30-26:00,01:00,14:00-26:00,01:00,14:00-25:30,00:30,02-333-7466
2023-07-26 16:54:42,mangwon,미나리,요리주점,0.0,371,서울 마포구 양화로6길 14 1층 코너점포,17:00-36:30,11:50,17:00-36:30,11:50,17:00-36:30,11:50,17:00-36:30,11:50,17:00-26:00,01:20,17:00-26:00,01:20,17:00-36:30,11:50,010-9585-7805
2023-07-26 16:54:42,mangwon,이키,이자카야,0.0,144,서울 마포구 성지길 36-20 1층,18:00-25:00,00:00,18:00-25:00,00:00,18:00-25:00,00:00,18:00-25:00,00:00,18:00-25:00,00:00,17:00-25:00,00:00,17:00-24:00,00:00,010-9915-5915
2023-07-26 16:54:42,mangwon,아소토,이자카야,4.56,520,서울 마포구 독막로2길 34 1층 아소토,휴무,정보 없음,18:00-24:00,22:30,18:00-24:00,22:30,18:00-24:00,22:30,18:00-24:00,22:30,17:00-24:00,22:30,17:00-23:00,정보 없음,0507-1345-9622
2023-07-26 16:54:42,mangwon,홍콩포차,요리주점,0.0,753,서울 마포구 홍익로3길 44 2층,16:00-30:00,정보 없음,16:00-30:00,정보 없음,16:00-30:00,정보 없음,16:00-30:00,정보 없음,16:00-30:00,정보 없음,16:00-30:00,정보 없음,16:00-30:00,정보 없음,0507-1335-4002
2023-07-26 16:54:42,mangwon,주무대,요리주점,4.55,396,서울 마포구 와우산로3길 32,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-24:00,정보 없음,0507-1440-1221
2023-07-26 16:54:42,mangwon,심야식당 오밤중,요리주점,4.89,366,서울 마포구 포은로2가길 6 1층,정보 없음,정보 없음,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-26:00,01:00,17:00-26:00,01:00,휴무,정보 없음,0507-1412-8824
2023-07-26 16:54:42,mangwon,동동포차DDPC,요리주점,4.7,504,서울 마포구 독막로3길 30 1층,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,02-336-0358
2023-07-26 16:54:42,mangwon,깊은숲,"맥주,호프",4.72,666,서울 마포구 독막로 27,휴무,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-24:00,정보 없음,0507-1410-6865
2023-07-26 16:54:42,mangwon,지하102호 1호점,이자카야,4.72,695,서울 마포구 양화로6길 57-22 지층 102호,16:00-26:00,01:00,16:00-26:00,01:00,16:00-26:00,01:00,16:00-26:00,01:00,15:00-27:00,02:00,15:00-27:00,02:00,15:00-27:00,01:00,0507-1308-8648
2023-07-26 16:54:42,mangwon,조선시대,요리주점,0.0,1511,서울 마포구 홍익로3길 44 지하1층,17:30-28:00,정보 없음,17:30-28:00,정보 없음,17:30-28:00,정보 없음,17:30-28:00,정보 없음,17:30-28:00,정보 없음,17:30-28:00,정보 없음,17:30-28:00,정보 없음,0507-1478-1045
2023-07-26 16:54:42,mangwon,가로수포차,요리주점,0.0,318,서울 마포구 잔다리로6길 34-13 가로수포차,17:00-26:30,정보 없음,17:00-26:30,정보 없음,17:00-26:30,정보 없음,17:00-26:30,정보 없음,17:00-26:30,정보 없음,17:00-26:30,정보 없음,17:00-26:30,정보 없음,010-7357-2551
2023-07-26 16:54:42,mangwon,몽주방,요리주점,0.0,732,서울 마포구 독막로7길 20 1층,16:00-26:30,정보 없음,16:00-26:30,정보 없음,16:00-26:30,정보 없음,16:00-26:30,정보 없음,16:00-26:30,정보 없음,16:00-26:30,정보 없음,16:00-26:30,정보 없음,0507-1364-7875
2023-07-26 16:54:42,mangwon,사카바 토리야,이자카야,0.0,825,서울 마포구 독막로3길 38 2층,휴무,정보 없음,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,정보 없음,0507-1353-4741
2023-07-26 16:54:42,mangwon,낮달,요리주점,4.37,841,서울 마포구 독막로5길 8 1층 낮달,17:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,14:00-26:00,정보 없음,14:00-25:00,정보 없음,0507-1312-0597
2023-07-26 16:54:42,mangwon,우규,이자카야,4.93,629,서울 마포구 독막로3길 21 1.5층,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,0507-1448-3465
2023-07-26 16:54:42,mangwon,개화기요정,요리주점,0.0,1507,서울 마포구 독막로7길 22 개화기요정,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,02-325-6677
2023-07-26 16:54:42,mangwon,몽주막,요리주점,0.0,267,서울 마포구 독막로9길 12 1층 몽주막,16:00-25:00,00:30,16:00-25:00,00:30,16:00-25:00,00:30,16:00-25:00,00:30,16:00-26:30,02:00,15:00-26:30,02:00,15:30-25:00,00:30,0507-1353-3844
2023-07-26 16:54:42,mangwon,술생술사,요리주점,0.0,663,서울 마포구 독막로3길 51 술생술사,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,01:30,15:00-26:00,01:30,17:00-24:00,01:30,정보 없음
2023-07-26 16:54:42,mangwon,금강산호프,"맥주,호프",4.56,426,서울 마포구 성지길 18,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,02-334-8120
2023-07-26 16:54:42,mangwon,합정유리,요리주점,0.0,342,서울 마포구 양화로6길 99-11 2층,17:00-25:00,00:00,휴무,정보 없음,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,14:00-25:00,00:00,14:00-25:00,00:00,0507-1352-2195
2023-07-26 16:54:42,mangwon,모이정,이자카야,4.54,428,서울 마포구 성미산로 122 1층,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,0507-1381-2885
2023-07-26 16:54:42,mangwon,별그리는바다,이자카야,0.0,338,서울 마포구 어울마당로5길 17 1층,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,16:00-29:00,정보 없음,0507-1361-4011
2023-07-26 16:54:42,mangwon,사람사는이야기442,요리주점,4.45,616,서울 마포구 어울마당로5길 52 사사이,16:30-29:00,04:00,16:30-29:00,04:00,16:30-29:00,04:00,16:30-29:00,04:00,16:30-29:00,04:00,15:30-29:00,04:00,15:30-29:00,04:00,0507-1337-0442
2023-07-26 16:54:42,mangwon,지하102호 2호점,이자카야,4.96,480,서울 마포구 독막로3길 39 1층,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,0507-1388-8648
2023-07-26 16:54:42,mangwon,모양,요리주점,0.0,444,서울 마포구 독막로3길 24-9 1층,17:00-24:00,23:30,17:00-24:00,23:30,17:00-24:00,23:30,17:00-24:00,23:30,17:00-25:00,00:30,17:00-25:00,00:30,17:00-24:00,23:30,0507-1383-1032
2023-07-26 16:54:42,mangwon,세부인보드카,요리주점,4.22,446,서울 마포구 양화로6길 65 2층,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,15:00-27:00,정보 없음,15:00-27:00,정보 없음,0507-1363-3634
2023-07-26 16:54:42,mangwon,포킹94,"맥주,호프",0.0,181,서울 마포구 어울마당로 53 2층,16:00-26:00,01:30,휴무,정보 없음,16:00-26:00,01:30,16:00-26:00,01:30,16:00-27:00,02:30,14:00-27:00,02:30,16:00-26:00,01:30,0507-1312-7146
2023-07-26 16:54:42,mangwon,7번방 룸포차,포장마차,0.0,343,서울 마포구 어울마당로 62,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,15:00-34:00,정보 없음,0507-1496-3554
2023-07-26 16:54:42,mangwon,버드폭,요리주점,4.66,307,서울 영등포구 양평로22길 21 1층 A106호,11:30-23:00,14:00 - 17:00 브레이크타임,11:30-23:00,14:00 - 17:00 브레이크타임,11:30-23:00,14:00 - 17:00 브레이크타임,11:30-23:00,14:00 - 17:00 브레이크타임,11:30-23:00,14:00 - 17:00 브레이크타임,17:00-23:00,22:00,휴무,14:00 - 17:00 브레이크타임,0507-1370-0535
2023-07-26 16:54:42,mangwon,꿀벌,이자카야,4.81,567,서울 마포구 어울마당로 43 2층,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-29:00,정보 없음,12:00-29:00,정보 없음,12:00-22:30,정보 없음,0507-1386-8849
2023-07-26 16:54:42,mangwon,넉탐,요리주점,4.39,319,서울 마포구 양화로1길 25,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,0507-1345-5640
2023-07-26 16:54:42,mangwon,히게쯔라,이자카야,0.0,508,서울 마포구 양화로1길 42 1층,16:00-24:00,23:00,16:00-24:00,23:00,16:00-24:00,23:00,16:00-24:00,23:00,16:00-25:00,00:00,16:00-25:00,00:00,16:00-24:00,23:00,0507-1317-4883
2023-07-26 16:54:42,mangwon,지하102호 5호점,이자카야,0.0,128,"서울 마포구 독막로3길 13 1층, 2층, 3층",14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,14:00-30:00,05:30,0507-1357-1025
2023-07-26 16:54:42,mangwon,과일가게,술집,0.0,563,서울 마포구 동교로 40,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,휴무,정보 없음,02-336-3859
2023-07-26 16:54:42,mangwon,노리터,요리주점,4.66,266,서울 마포구 독막로7길 23 4층,휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,휴무,정보 없음,17:00-24:00,정보 없음,정보 없음
2023-07-26 16:54:42,mangwon,호랑이,요리주점,4.16,233,서울 마포구 성지3길 23,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,23:00,010-5567-1637
2023-07-26 16:54:42,mangwon,펍차 아지트,요리주점,4.89,304,서울 마포구 동교로 177,18:00-26:00,정보 없음,휴무,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-28:00,정보 없음,18:00-28:00,정보 없음,18:00-26:00,정보 없음,010-6559-2889
2023-07-26 16:54:42,mangwon,시소,요리주점,4.7,227,서울 마포구 독막로 43-1 3층 시소,휴무,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,0507-1412-8744
2023-07-26 16:54:42,mangwon,이목,요리주점,4.9,398,서울 마포구 독막로3길 17 2층,11:30-24:00,14:30 - 17:00 브레이크타임,11:30-24:00,14:30 - 17:00 브레이크타임,11:30-24:00,14:30 - 17:00 브레이크타임,11:30-24:00,14:30 - 17:00 브레이크타임,11:30-25:00,00:00,17:00-25:00,00:00,휴무,14:30 - 17:00 브레이크타임,02-6404-0101
2023-07-26 16:54:42,mangwon,철판집,요리주점,0.0,506,서울 마포구 독막로3길 24-11 1층 철판집,17:00-25:30,00:30,17:00-25:30,00:30,17:00-25:30,00:30,17:00-25:30,00:30,17:00-26:30,01:30,17:00-26:30,01:30,17:00-25:30,00:30,0507-1483-9233
2023-07-26 16:54:42,mangwon,바코포차,요리주점,4.4,642,서울 마포구 독막로3길 35 1층,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,0507-1368-1337
2023-07-26 16:54:42,mangwon,초월집,요리주점,0.0,168,서울 마포구 독막로7길 45 2층 초월집,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-26:00,정보 없음,16:00-26:00,정보 없음,휴무,정보 없음,02-336-3328
2023-07-26 16:54:42,mangwon,카사블랑코,"맥주,호프",4.34,451,서울 마포구 양화로1길 29 1층,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,0507-1484-9596
2023-07-26 16:54:42,mangwon,합정공감,이자카야,0.0,정보 없음,서울 마포구 양화로6길 49 2F,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,0507-1423-4733
2023-07-26 16:54:42,mangwon,아니키,요리주점,0.0,316,서울 마포구 어울마당로5길 47 1층,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-27:00,02:00,17:00-27:00,02:00,17:00-26:00,01:00,0507-1355-4684
2023-07-26 16:54:42,mangwon,그늘,요리주점,0.0,86,서울 마포구 독막로3길 33-3 지1층 그늘,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,16:00-27:00,01:30,0507-1341-8480
2023-07-26 16:54:42,mangwon,무니,이자카야,4.49,206,서울 마포구 양화로8길 32-15 1층,17:30-24:00,23:15,17:30-24:00,23:15,17:30-24:00,23:15,17:30-24:00,23:15,17:30-25:00,00:15,17:30-25:00,00:15,17:30-24:00,23:15,070-4100-1510
2023-07-26 16:54:42,mangwon,지하102호 4호점,이자카야,0.0,185,서울 마포구 독막로3길 29 지하1층,15:00-26:00,01:00,15:00-26:00,01:00,15:00-26:00,01:00,15:00-26:00,01:00,15:00-28:00,03:00,15:00-28:00,03:00,15:00-26:00,01:00,0507-1300-8648
2023-07-26 16:54:42,mangwon,88양자카야,이자카야,4.25,191,서울 마포구 독막로3길 28 지층 88양자카야,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,0507-1336-2374
2023-07-26 16:54:42,mangwon,요리하는도깨비오니,이자카야,0.0,335,"서울 마포구 어울마당로 75 2층, 3층",16:00-29:00,04:00,16:00-29:00,04:00,16:00-29:00,04:00,16:00-29:00,04:00,16:00-30:50,05:50,16:00-30:50,05:50,16:00-29:00,04:00,070-4384-1114
2023-07-26 16:54:42,mangwon,황포25,요리주점,4.41,248,서울 마포구 와우산로17길 24-3 좌측동 1층,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,19:00-34:30,정보 없음,010-4463-4787
2023-07-26 16:54:42,mangwon,형제집,요리주점,4.61,303,서울 마포구 포은로 39 1층 형제집,휴무,정보 없음,18:00-27:00,01:30,18:00-27:00,01:30,18:00-27:00,01:30,18:00-27:00,01:30,18:00-27:00,01:30,18:00-27:00,정보 없음,0507-1489-2230
2023-07-26 16:54:42,mangwon,김씨네심야식당,이자카야,4.53,786,서울 마포구 와우산로3길 28,18:00-27:00,02:00,18:00-27:00,02:00,18:00-27:00,02:00,18:00-27:00,02:00,18:00-27:00,02:00,17:00-27:00,02:00,휴무,02:00,02-6339-1366
2023-07-26 16:54:42,mangwon,파리아저씨,요리주점,4.55,358,서울 마포구 홍익로5안길 42 세븐일레븐 옆,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,0507-1373-3311
2023-07-26 16:54:42,mangwon,색다른한잔,"맥주,호프",4.42,564,서울 마포구 독막로2길 35 1층 색다른한잔,18:00-24:00,정보 없음,16:00-25:00,정보 없음,17:00-25:00,정보 없음,16:00-25:00,정보 없음,17:00-26:00,정보 없음,16:00-26:00,정보 없음,17:00-25:00,정보 없음,070-4222-4198
2023-07-26 16:54:42,mangwon,빼레,요리주점,0.0,176,서울 마포구 독막로5길 23,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,휴무,정보 없음,02-3144-1015
2023-07-26 16:54:42,mangwon,추자로557,이자카야,4.22,264,서울 마포구 양화로8길 14,17:30-24:00,정보 없음,17:30-24:00,정보 없음,17:30-24:00,정보 없음,17:30-24:00,정보 없음,17:30-24:00,정보 없음,17:30-24:00,정보 없음,휴무,정보 없음,0507-1355-5575
2023-07-26 16:54:42,mangwon,0.5,요리주점,0.0,217,서울 마포구 독막로9길 33 반지하 0.5,휴무,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,0507-1409-0716
2023-07-26 16:54:42,mangwon,윤슬,요리주점,4.96,183,서울 마포구 독막로4길 9 1층 가운데 검정문,휴무,정보 없음,정보 없음,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,정보 없음,정보 없음,02-6081-2200
2023-07-26 16:54:42,mangwon,남자식탁,이자카야,4.57,502,서울 마포구 월드컵로3길 31-8 1층 남자식탁,17:30-23:00,22:00,17:30-23:00,22:00,17:30-23:00,22:00,17:30-23:00,22:00,17:30-23:00,22:00,17:00-23:00,22:00,휴무,22:00,0507-1324-3035
2023-07-26 16:54:42,mangwon,지하102호 3호점,이자카야,0.0,318,서울 마포구 양화로6길 57-22 지층 101호,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,14:00-29:00,정보 없음,14:00-29:00,정보 없음,14:00-29:00,정보 없음,0507-1369-4568
2023-07-26 16:54:42,mangwon,넨네,이자카야,0.0,82,서울 마포구 잔다리로3안길 27 B03호,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,15:00-26:00,정보 없음,0507-1347-9339
