shop_name,shop_type,shop_star_rating,shop_address,shop_open_info,shop_contact
두꺼비숙성횟집 홍대본점,이자카야,4.9,서울 마포구 독막로3길 17 2층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-6404-0101
펍차 아지트,요리주점,4.9,서울 마포구 독막로3길 17 2층,"[('월', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('화', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('수', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('목', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('금', {'open_time': '11:30 - 01:00', 'last_order_time': '00:00'}), ('토', {'open_time': '16:00 - 01:00', 'last_order_time': '00:00'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-6404-0101
0.5,요리주점,4.9,서울 마포구 독막로3길 17 2층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-6404-0101
노리터,요리주점,4.9,서울 마포구 독막로3길 17 2층,"[('월', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('화', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('수', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('목', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('금', {'open_time': '11:30 - 01:00', 'last_order_time': '00:00'}), ('토', {'open_time': '16:00 - 01:00', 'last_order_time': '00:00'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-6404-0101
술생술사,요리주점,4.9,서울 마포구 독막로3길 17 2층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-6404-0101
이자카야무세이,이자카야,4.9,서울 마포구 독막로3길 17 2층,"[('월', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('화', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('수', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('목', {'open_time': '11:30 - 24:00', 'last_order_time': '14:30 - 17:00 브레이크타임'}), ('금', {'open_time': '11:30 - 01:00', 'last_order_time': '00:00'}), ('토', {'open_time': '16:00 - 01:00', 'last_order_time': '00:00'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-6404-0101
화담,요리주점,4.37,서울 마포구 어울마당로 127-1,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1325-2822
꿀벌,이자카야,5,서울 마포구 와우산로29바길 11-3 1층 화담,"[('월', {'open_time': '16:30 - 01:00', 'last_order_time': '23:00'}), ('화', {'open_time': '16:30 - 01:00', 'last_order_time': '23:00'}), ('수', {'open_time': '16:30 - 01:00', 'last_order_time': '23:00'}), ('목', {'open_time': '16:30 - 01:00', 'last_order_time': '23:00'}), ('금', {'open_time': '16:30 - 03:00', 'last_order_time': '01:00'}), ('토', {'open_time': '16:30 - 03:00', 'last_order_time': '01:00'}), ('일', {'open_time': '16:30 - 01:00', 'last_order_time': '23:00'})]",0507-1325-2822
계담다,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
바코포차,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
예쁜술집예술,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
홍옥 상수점,"맥주,호프",4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
무니,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
7번방 룸포차,포장마차,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
아니키,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
엄마바,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
이자카야 연정,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
너가술집사장 / 너가술사,술집,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
합정공감,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
극락,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
정이포장마차,포장마차,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
전주상회,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
초월집,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
천하의문타로,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
슈가레이,"맥주,호프",4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
지하102호 3호점,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
돌포차 Dorrr,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
원나잇,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
오제키,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
그늘,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
떡볶이상회,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
수염,"맥주,호프",4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
88노가리 연남하우스,"맥주,호프",4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
시실리,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
지하102호 5호점,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
건어물녀,"맥주,호프",4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
작가 홍대본점,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
추자로557,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
올드타운 홍대점,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
더파이브올스,술집,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
앵춘,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
세븐펍,"맥주,호프",4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
술82,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
파리아저씨,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
준지의아름다운하루 연남점,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('화', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('수', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('목', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'}), ('금', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('토', {'open_time': '12:00 - 02:00', 'last_order_time': '01:00'}), ('일', {'open_time': '12:00 - 01:00', 'last_order_time': '00:00'})]",0507-1321-1881
지하102호 4호점,이자카야,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1321-1881
